TimeStamp,Antenna_ID,RSSI,Phase,Label
2025-02-26T13:06:26.7402870+00:00,1,-69,2.417553722,S1
2025-02-26T13:06:26.7402870+00:00,1,-69,2.417553722,S1
2025-02-26T13:06:26.7402870+00:00,1,-69,2.417553722,S1
2025-02-26T13:06:26.7402870+00:00,1,-69,2.417553722,S1
2025-02-26T13:06:26.8474270+00:00,1,-70,2.528000338,S1
2025-02-26T13:06:26.8474270+00:00,1,-70,2.528000338,S1
2025-02-26T13:06:26.8474270+00:00,1,-70,2.528000338,S1
2025-02-26T13:06:26.8474270+00:00,1,-70,2.528000338,S1
2025-02-26T13:06:27.2000470+00:00,1,-70.5,2.748893572,S1
2025-02-26T13:06:27.2000470+00:00,1,-70.5,2.748893572,S1
2025-02-26T13:06:27.2000470+00:00,1,-70.5,2.748893572,S1
2025-02-26T13:06:27.2000470+00:00,1,-70.5,2.748893572,S1
2025-02-26T13:06:27.3300160+00:00,1,-72,2.5709518,S1
2025-02-26T13:06:27.3300160+00:00,1,-72,2.5709518,S1
2025-02-26T13:06:27.3300160+00:00,1,-72,2.5709518,S1
2025-02-26T13:06:27.3300160+00:00,1,-72,2.5709518,S1
2025-02-26T13:06:27.7058280+00:00,1,-68.5,2.386874106,S1
2025-02-26T13:06:27.7058280+00:00,1,-68.5,2.386874106,S1
2025-02-26T13:06:27.7058280+00:00,1,-68.5,2.386874106,S1
2025-02-26T13:06:27.7058280+00:00,1,-68.5,2.386874106,S1
2025-02-26T13:06:27.7817160+00:00,1,-69.5,2.779573188,S1
2025-02-26T13:06:27.7817160+00:00,1,-69.5,2.779573188,S1
2025-02-26T13:06:27.7817160+00:00,1,-69.5,2.779573188,S1
2025-02-26T13:06:27.7817160+00:00,1,-69.5,2.779573188,S1
2025-02-26T13:06:28.1286000+00:00,1,-72,2.730485802,S1
2025-02-26T13:06:28.1286000+00:00,1,-72,2.730485802,S1
2025-02-26T13:06:28.1286000+00:00,1,-72,2.730485802,S1
2025-02-26T13:06:28.1286000+00:00,1,-72,2.730485802,S1
2025-02-26T13:06:28.1899540+00:00,1,-73,2.859340189,S1
2025-02-26T13:06:28.1899540+00:00,1,-73,2.859340189,S1
2025-02-26T13:06:28.1899540+00:00,1,-73,2.859340189,S1
2025-02-26T13:06:28.1899540+00:00,1,-73,2.859340189,S1
2025-02-26T13:06:28.5242370+00:00,1,-73,5.427224028,S1
2025-02-26T13:06:28.5242370+00:00,1,-73,5.427224028,S1
2025-02-26T13:06:28.5242370+00:00,1,-73,5.427224028,S1
2025-02-26T13:06:28.5242370+00:00,1,-73,5.427224028,S1
2025-02-26T13:06:28.6409380+00:00,1,-76,4.951689983,S1
2025-02-26T13:06:28.6409380+00:00,1,-76,4.951689983,S1
2025-02-26T13:06:28.6409380+00:00,1,-76,4.951689983,S1
2025-02-26T13:06:28.6409380+00:00,1,-76,4.951689983,S1
2025-02-26T13:06:30.6638220+00:00,1,-71,1.975767255,S1
2025-02-26T13:06:30.6638220+00:00,1,-71,1.975767255,S1
2025-02-26T13:06:30.6638220+00:00,1,-71,1.975767255,S1
2025-02-26T13:06:30.6638220+00:00,1,-71,1.975767255,S1
2025-02-26T13:06:32.5383280+00:00,1,-60.5,0.110446617,S1
2025-02-26T13:06:32.5383280+00:00,1,-60.5,0.110446617,S1
2025-02-26T13:06:32.5383280+00:00,1,-60.5,0.110446617,S1
2025-02-26T13:06:32.5383280+00:00,1,-60.5,0.110446617,S1
2025-02-26T13:06:32.6391950+00:00,1,-62,0.89584478,S1
2025-02-26T13:06:32.6391950+00:00,1,-62,0.89584478,S1
2025-02-26T13:06:32.6391950+00:00,1,-62,0.89584478,S1
2025-02-26T13:06:32.6391950+00:00,1,-62,0.89584478,S1
2025-02-26T13:06:32.9901090+00:00,1,-67.5,4.896466675,S1
2025-02-26T13:06:32.9901090+00:00,1,-67.5,4.896466675,S1
2025-02-26T13:06:32.9901090+00:00,1,-67.5,4.896466675,S1
2025-02-26T13:06:32.9901090+00:00,1,-67.5,4.896466675,S1
2025-02-26T13:06:33.2136050+00:00,1,-68,1.57693225,S1
2025-02-26T13:06:33.2136050+00:00,1,-68,1.57693225,S1
2025-02-26T13:06:33.2136050+00:00,1,-68,1.57693225,S1
2025-02-26T13:06:33.2136050+00:00,1,-68,1.57693225,S1
2025-02-26T13:06:33.7054260+00:00,1,-68,3.657010198,S1
2025-02-26T13:06:33.7054260+00:00,1,-68,3.657010198,S1
2025-02-26T13:06:33.7054260+00:00,1,-68,3.657010198,S1
2025-02-26T13:06:33.7054260+00:00,1,-68,3.657010198,S1
2025-02-26T13:06:33.8151630+00:00,1,-69,1.994175024,S1
2025-02-26T13:06:33.8151630+00:00,1,-69,1.994175024,S1
2025-02-26T13:06:33.8151630+00:00,1,-69,1.994175024,S1
2025-02-26T13:06:33.8151630+00:00,1,-69,1.994175024,S1
2025-02-26T13:06:34.1312110+00:00,1,-66.5,2.264155643,S1
2025-02-26T13:06:34.1312110+00:00,1,-66.5,2.264155643,S1
2025-02-26T13:06:34.1312110+00:00,1,-66.5,2.264155643,S1
2025-02-26T13:06:34.1312110+00:00,1,-66.5,2.264155643,S1
2025-02-26T13:06:34.2106230+00:00,1,-67.5,1.662835174,S1
2025-02-26T13:06:34.2106230+00:00,1,-67.5,1.662835174,S1
2025-02-26T13:06:34.2106230+00:00,1,-67.5,1.662835174,S1
2025-02-26T13:06:34.2106230+00:00,1,-67.5,1.662835174,S1
2025-02-26T13:06:34.5091070+00:00,1,-68,5.209398756,S1
2025-02-26T13:06:34.5091070+00:00,1,-68,5.209398756,S1
2025-02-26T13:06:34.5091070+00:00,1,-68,5.209398756,S1
2025-02-26T13:06:34.5091070+00:00,1,-68,5.209398756,S1
2025-02-26T13:06:34.7031700+00:00,1,-66.5,4.577398671,S1
2025-02-26T13:06:34.7031700+00:00,1,-66.5,4.577398671,S1
2025-02-26T13:06:34.7031700+00:00,1,-66.5,4.577398671,S1
2025-02-26T13:06:34.7031700+00:00,1,-66.5,4.577398671,S1
2025-02-26T13:06:35.0382810+00:00,1,-71,6.117515382,S1
2025-02-26T13:06:35.0382810+00:00,1,-71,6.117515382,S1
2025-02-26T13:06:35.0382810+00:00,1,-71,6.117515382,S1
2025-02-26T13:06:35.0382810+00:00,1,-71,6.117515382,S1
2025-02-26T13:06:35.1248610+00:00,1,-74,0.908116626,S1
2025-02-26T13:06:35.1248610+00:00,1,-74,0.908116626,S1
2025-02-26T13:06:35.1248610+00:00,1,-74,0.908116626,S1
2025-02-26T13:06:35.1248610+00:00,1,-74,0.908116626,S1
2025-02-26T13:06:35.4586300+00:00,1,-76.5,0.687223393,S1
2025-02-26T13:06:35.4586300+00:00,1,-76.5,0.687223393,S1
2025-02-26T13:06:35.4586300+00:00,1,-76.5,0.687223393,S1
2025-02-26T13:06:35.4586300+00:00,1,-76.5,0.687223393,S1
2025-02-26T13:06:35.5437820+00:00,1,-73.5,1.730330329,S1
2025-02-26T13:06:35.5437820+00:00,1,-73.5,1.730330329,S1
2025-02-26T13:06:35.5437820+00:00,1,-73.5,1.730330329,S1
2025-02-26T13:06:35.5437820+00:00,1,-73.5,1.730330329,S1
2025-02-26T13:06:35.8215770+00:00,1,-69.5,6.264777538,S1
2025-02-26T13:06:35.8215770+00:00,1,-69.5,6.264777538,S1
2025-02-26T13:06:35.8215770+00:00,1,-69.5,6.264777538,S1
2025-02-26T13:06:35.8215770+00:00,1,-69.5,6.264777538,S1
2025-02-26T13:06:35.8851760+00:00,1,-69.5,0.177941771,S1
