Timestamp,Antenna_ID,RSSI,Phase,Platform_ID
2025-03-28T19:12:17.6019360+00:00,17,-64,2.47277703,K2
2025-03-28T19:12:17.8763760+00:00,1,-57,4.417864669,K2
2025-03-28T19:12:18.0307000+00:00,9,-54.5,1.491029326,K2
2025-03-28T19:12:18.2299790+00:00,17,-64.5,2.540272185,K2
2025-03-28T19:12:18.6187680+00:00,1,-57,1.233320553,K2
2025-03-28T19:12:18.7818400+00:00,9,-54,1.564660404,K2
2025-03-28T19:12:18.9978810+00:00,17,-66,5.52846676,K2
2025-03-28T19:12:19.2745840+00:00,1,-57.5,4.509903516,K2
2025-03-28T19:12:19.4155450+00:00,9,-54.5,1.718058482,K2
2025-03-28T19:12:19.6631860+00:00,17,-63,2.540272185,K2
2025-03-28T19:12:20.0886200+00:00,1,-55,3.862563624,K2
2025-03-28T19:12:20.2585360+00:00,9,-58,1.184233168,K2
2025-03-28T19:12:20.4928830+00:00,17,-71.5,6.19114646,K2
2025-03-28T19:12:20.8924540+00:00,9,-55,2.386874106,K2
2025-03-28T19:12:21.1979280+00:00,17,-70,4.473087977,K2
2025-03-28T19:12:21.6046480+00:00,9,-55,2.405281875,K2
2025-03-28T19:12:21.8733030+00:00,17,-69.5,1.438873979,K2
2025-03-28T19:12:22.2993500+00:00,9,-54.5,2.466641107,K2
2025-03-28T19:12:22.4956700+00:00,9,-54,5.565282298,K2
2025-03-28T19:12:22.7518300+00:00,17,-69.5,1.331495324,K2
2025-03-28T19:12:23.1062150+00:00,9,-54.5,2.343922644,K2
2025-03-28T19:12:23.4025500+00:00,17,-69.5,4.61421421,K2
2025-03-28T19:12:23.8028290+00:00,9,-55,2.411417799,K2
2025-03-28T19:12:24.0533270+00:00,17,-69.5,1.632155558,K2
2025-03-28T19:12:24.4649910+00:00,9,-56,2.497320723,K2
2025-03-28T19:12:24.6911460+00:00,17,-68.5,4.859651136,K2
2025-03-28T19:12:24.9616700+00:00,25,-72.5,0.595184546,K2
2025-03-28T19:12:25.2706490+00:00,9,-54.5,2.393010029,K2
2025-03-28T19:12:25.5392840+00:00,17,-69,1.567728365,K2
2025-03-28T19:12:25.7536780+00:00,25,-72,0.435650544,K2
2025-03-28T19:12:26.0397340+00:00,9,-53.5,2.343922644,K2
2025-03-28T19:12:26.4449140+00:00,17,-69,1.613747789,K2
2025-03-28T19:12:26.8206660+00:00,9,-54.5,2.276427489,K2
2025-03-28T19:12:27.0994600+00:00,17,-70,1.638291481,K2
2025-03-28T19:12:27.3459350+00:00,25,-72.5,0.165669925,K2
2025-03-28T19:12:27.6304880+00:00,9,-54.5,2.558679954,K2
2025-03-28T19:12:28.0681590+00:00,25,-70.5,6.043884304,K2
2025-03-28T19:12:28.3761250+00:00,9,-62,2.607767339,K2
2025-03-28T19:12:28.6530770+00:00,17,-72.5,0.073631078,K2
2025-03-28T19:12:29.1954460+00:00,9,-69,5.233942448,K2
2025-03-28T19:12:29.6236790+00:00,1,-60,1.546252634,K2
2025-03-28T19:12:29.7491620+00:00,9,-59,2.190524565,K2
2025-03-28T19:12:30.3411900+00:00,1,-59,4.620350133,K2
2025-03-28T19:12:30.4960170+00:00,9,-59,2.669126571,K2
2025-03-28T19:12:31.0803510+00:00,1,-58.5,1.331495324,K2
2025-03-28T19:12:31.2548760+00:00,9,-58,2.386874106,K2
2025-03-28T19:12:31.8271990+00:00,1,-59,4.3994569,K2
2025-03-28T19:12:31.9526750+00:00,9,-58.5,2.227340104,K2
2025-03-28T19:12:32.4929330+00:00,1,-58.5,1.086058398,K2
2025-03-28T19:12:32.6460380+00:00,9,-58,2.393010029,K2
2025-03-28T19:12:33.1670990+00:00,1,-59,1.178097245,K2
2025-03-28T19:12:33.3400770+00:00,9,-57.5,2.337786721,K2
2025-03-28T19:12:33.8561360+00:00,1,-58.5,1.104466167,K2
2025-03-28T19:12:34.2968850+00:00,9,-58,5.651185223,K2
2025-03-28T19:12:34.7334780+00:00,1,-58.5,4.626486056,K2
2025-03-28T19:12:34.9115780+00:00,9,-58.5,2.528000338,K2
2025-03-28T19:12:35.4721070+00:00,1,-60,4.528311286,K2
2025-03-28T19:12:35.5879530+00:00,9,-59.5,1.742602175,K2
2025-03-28T19:12:36.0465540+00:00,25,-72,0.09817477,K2
2025-03-28T19:12:36.1955210+00:00,1,-55.5,2.693670264,K2
2025-03-28T19:12:36.3577570+00:00,9,-63,1.349903093,K2
2025-03-28T19:12:36.9349790+00:00,1,-61,0.134990309,K2
2025-03-28T19:12:37.0440950+00:00,9,-62,1.67510702,K2
2025-03-28T19:12:37.5556100+00:00,1,-61,0.177941771,K2
2025-03-28T19:12:37.7109700+00:00,9,-60.5,1.552388557,K2
2025-03-28T19:12:38.4554000+00:00,1,-61,0.417242774,K2
2025-03-28T19:12:38.5592530+00:00,9,-60,1.613747789,K2
2025-03-28T19:12:39.0789260+00:00,1,-60,3.264311117,K2
2025-03-28T19:12:39.2489360+00:00,9,-60.5,1.423534171,K2
2025-03-28T19:12:39.7365340+00:00,1,-60.5,0.374291312,K2
2025-03-28T19:12:39.9111970+00:00,9,-60,1.601475943,K2
2025-03-28T19:12:40.4379990+00:00,1,-59.5,6.227961999,K2
2025-03-28T19:12:40.6222510+00:00,9,-60.5,1.417398248,K2
2025-03-28T19:12:41.1144870+00:00,1,-60.5,0.34974762,K2
2025-03-28T19:12:41.3097680+00:00,9,-61.5,1.644427405,K2
2025-03-28T19:12:41.9235490+00:00,1,-58,5.749359993,K2
2025-03-28T19:12:42.0460020+00:00,1,-55.5,5.651185223,K2
2025-03-28T19:12:42.2690150+00:00,9,-69,0.362019466,K2
2025-03-28T19:12:42.6712600+00:00,1,-55.5,2.807184842,K2
2025-03-28T19:12:42.8524630+00:00,9,-59.5,4.368777284,K2
2025-03-28T19:12:43.2956720+00:00,25,-69.5,5.620505607,K2
2025-03-28T19:12:43.4704010+00:00,1,-57.5,0.036815539,K2
2025-03-28T19:12:43.7045710+00:00,9,-60.5,4.755340442,K2
2025-03-28T19:12:44.1328160+00:00,25,-69,5.780039609,K2
2025-03-28T19:12:44.3031130+00:00,1,-57.5,0.036815539,K2
2025-03-28T19:12:44.4709080+00:00,9,-60.5,4.657165672,K2
2025-03-28T19:12:44.9152720+00:00,25,-69,5.902758072,K2
2025-03-28T19:12:45.1035650+00:00,1,-57.5,6.129787228,K2
2025-03-28T19:12:45.2594410+00:00,9,-60.5,4.896466675,K2
2025-03-28T19:12:45.7299470+00:00,25,-69.5,5.810719225,K2
2025-03-28T19:12:46.0088830+00:00,1,-58.5,0.184077695,K2
2025-03-28T19:12:46.1539410+00:00,9,-61,5.013049215,K2
2025-03-28T19:12:46.6487850+00:00,25,-69,5.908893995,K2
2025-03-28T19:12:46.8198530+00:00,1,-58.5,5.933437688,K2
2025-03-28T19:12:46.9749880+00:00,9,-61,4.921010368,K2
2025-03-28T19:12:47.4769540+00:00,25,-69,5.381204604,K2
2025-03-28T19:12:47.6587000+00:00,1,-58.5,6.111379459,K2
2025-03-28T19:12:47.8251450+00:00,9,-61.5,4.540583132,K2
2025-03-28T19:12:48.3069510+00:00,25,-70,5.503923067,K2
2025-03-28T19:12:48.4761310+00:00,1,-58.5,6.203418306,K2
2025-03-28T19:12:48.6451480+00:00,9,-61,4.38104913,K2
2025-03-28T19:12:49.1109960+00:00,1,-55.5,0.242368964,K2
2025-03-28T19:12:49.2968170+00:00,9,-64.5,2.092349795,K2
2025-03-28T19:12:49.6073050+00:00,17,-71,1.159689476,K2
2025-03-28T19:12:49.9031240+00:00,1,-55.5,0.0398835,K2
2025-03-28T19:12:50.0902720+00:00,9,-64,5.810719225,K2
2025-03-28T19:12:50.8105650+00:00,9,-65,5.105088062,K2
2025-03-28T19:12:51.0484120+00:00,17,-68.5,1.365242901,K2
2025-03-28T19:12:51.3457230+00:00,1,-57,0,K2
2025-03-28T19:12:51.5072040+00:00,9,-64.5,4.96396183,K2
2025-03-28T19:12:51.7723110+00:00,17,-70,4.203107359,K2
2025-03-28T19:12:52.0333610+00:00,1,-55.5,0.23316508,K2
2025-03-28T19:12:52.2625800+00:00,9,-63,4.871922982,K2
2025-03-28T19:12:52.5152420+00:00,17,-69,1.122873937,K2
2025-03-28T19:12:52.7409090+00:00,1,-56,0.245436926,K2
2025-03-28T19:12:52.9756260+00:00,9,-64.5,5.092816216,K2
2025-03-28T19:12:53.2485600+00:00,17,-68.5,4.178563666,K2
2025-03-28T19:12:53.4834870+00:00,1,-54.5,6.240233845,K2
2025-03-28T19:12:53.6633940+00:00,9,-66.5,5.233942448,K2
2025-03-28T19:12:53.8492430+00:00,9,-70.5,5.203262833,K2
2025-03-28T19:12:54.0458970+00:00,17,-68.5,0.711767086,K2
2025-03-28T19:12:54.2561280+00:00,1,-54.5,4.795223943,K2
2025-03-28T19:12:55.0614780+00:00,1,-60,0.699495239,K2
2025-03-28T19:12:55.6975850+00:00,1,-58.5,0.883572934,K2
2025-03-28T19:12:55.9314670+00:00,9,-70,4.289010283,K2
2025-03-28T19:12:57.4495000+00:00,9,-71,0.141126232,K2
2025-03-28T19:12:58.0431110+00:00,1,-59.5,0.552233084,K2
2025-03-28T19:12:58.2537080+00:00,9,-72.5,0.190213618,K2
2025-03-28T19:12:58.9362340+00:00,9,-73,0.300660234,K2
2025-03-28T19:12:59.5322350+00:00,1,-60,0.595184546,K2
2025-03-28T19:12:59.7656440+00:00,9,-74,4.749204519,K2
2025-03-28T19:13:00.3292960+00:00,9,-60,2.644582878,K2
2025-03-28T19:13:00.9779080+00:00,9,-68.5,4.350369514,K2
2025-03-28T19:13:01.7981730+00:00,9,-68,4.476155939,K2
2025-03-28T19:13:02.5133690+00:00,9,-67.5,4.104932588,K2
2025-03-28T19:13:03.2032040+00:00,9,-66,4.454680208,K2
2025-03-28T19:13:03.8641200+00:00,9,-68,1.257864246,K2
2025-03-28T19:13:04.5614010+00:00,9,-67,1.270136092,K2
2025-03-28T19:13:05.2257430+00:00,9,-64,4.252194744,K2
2025-03-28T19:13:06.3335250+00:00,17,-71,1.190369091,K2
2025-03-28T19:13:06.8049070+00:00,9,-71,4.693981211,K2
2025-03-28T19:13:07.0374880+00:00,17,-70,1.178097245,K2
2025-03-28T19:13:07.5384200+00:00,9,-71.5,0.429514621,K2
2025-03-28T19:13:07.7768840+00:00,17,-70.5,0.693359316,K2
2025-03-28T19:13:08.1923180+00:00,9,-64.5,3.926990817,K2
2025-03-28T19:13:08.4997570+00:00,17,-72,4.233786975,K2
2025-03-28T19:13:08.8490060+00:00,9,-67,3.908583048,K2
2025-03-28T19:13:09.0807010+00:00,17,-71,0.932660319,K2
2025-03-28T19:13:09.8159380+00:00,9,-72.5,0.460194236,K2
2025-03-28T19:13:09.9981900+00:00,17,-72.5,1.834641022,K2
2025-03-28T19:13:10.3984520+00:00,9,-61,2.393010029,K2
2025-03-28T19:13:10.9371200+00:00,1,-58,4.835107443,K2
2025-03-28T19:13:11.0922100+00:00,9,-58,1.000155474,K2
2025-03-28T19:13:11.5949320+00:00,1,-57,5.534602683,K2
2025-03-28T19:13:11.7403350+00:00,9,-59.5,0.852893318,K2
2025-03-28T19:13:12.2416150+00:00,1,-57,5.301437603,K2
2025-03-28T19:13:12.4561650+00:00,9,-59,1.030835089,K2
2025-03-28T19:13:13.0135460+00:00,1,-57,5.240078371,K2
2025-03-28T19:13:13.2021740+00:00,9,-59,0.77926224,K2
2025-03-28T19:13:13.3454570+00:00,9,-60.5,0.754718548,K2
2025-03-28T19:13:13.8697830+00:00,1,-56.5,2.030990563,K2
2025-03-28T19:13:14.0255310+00:00,9,-59.5,0.944932165,K2
2025-03-28T19:13:14.5471990+00:00,1,-57.5,5.41188422,K2
2025-03-28T19:13:14.6853570+00:00,9,-59.5,0.883572934,K2
2025-03-28T19:13:15.1920070+00:00,1,-56,5.35359295,K2
2025-03-28T19:13:15.3908230+00:00,9,-59,0.920388473,K2
2025-03-28T19:13:15.8526000+00:00,1,-57.5,4.84737929,K2
2025-03-28T19:13:16.0372810+00:00,9,-62,0.09817477,K2
2025-03-28T19:13:16.5440050+00:00,1,-57,0.082834963,K2
2025-03-28T19:13:16.7195050+00:00,9,-64.5,1.282407939,K2
2025-03-28T19:13:17.3494340+00:00,1,-56.5,6.270913461,K2
2025-03-28T19:13:17.5521170+00:00,9,-65,0.742446701,K2
2025-03-28T19:13:18.0446750+00:00,1,-57,0.257708772,K2
2025-03-28T19:13:18.2603030+00:00,9,-65,0.613592315,K2
2025-03-28T19:13:18.7454220+00:00,1,-57,0.107378655,K2
2025-03-28T19:13:18.9409170+00:00,9,-63,0.766990394,K2
2025-03-28T19:13:19.6279810+00:00,9,-64.5,1.221048707,K2
2025-03-28T19:13:19.9278120+00:00,17,-74,0.552233084,K2
2025-03-28T19:13:20.1261870+00:00,1,-56,6.160466844,K2
2025-03-28T19:13:20.7262230+00:00,17,-73,0.938796242,K2
2025-03-28T19:13:20.9137600+00:00,1,-55,6.065360035,K2
2025-03-28T19:13:21.1911000+00:00,9,-65.5,2.288699336,K2
2025-03-28T19:13:21.7026230+00:00,1,-55,0.343611696,K2
2025-03-28T19:13:21.8457500+00:00,9,-58.5,5.761631839,K2
2025-03-28T19:13:22.3664840+00:00,25,-69.5,1.448077864,K2
2025-03-28T19:13:22.5257640+00:00,1,-55,0.886640895,K2
2025-03-28T19:13:22.6791370+00:00,9,-60,5.853670687,K2
2025-03-28T19:13:22.9747840+00:00,17,-73,2.656854725,K2
2025-03-28T19:13:23.1983080+00:00,1,-57,0.963339935,K2
2025-03-28T19:13:23.3430060+00:00,9,-61.5,6.166602767,K2
2025-03-28T19:13:23.6944830+00:00,17,-73,6.185010537,K2
2025-03-28T19:13:23.8656940+00:00,1,-54.5,0.849825356,K2
2025-03-28T19:13:24.1095600+00:00,9,-61.5,6.19114646,K2
2025-03-28T19:13:24.4292550+00:00,17,-73.5,6.264777538,K2
2025-03-28T19:13:24.6076530+00:00,1,-54.5,3.973010241,K2
2025-03-28T19:13:24.8163710+00:00,9,-63.5,0.147262156,K2
2025-03-28T19:13:25.1329620+00:00,9,-63,0.073631078,K2
2025-03-28T19:13:25.3218140+00:00,25,-70.5,1.214912784,K2
2025-03-28T19:13:25.4272940+00:00,1,-55.5,1.079922475,K2
2025-03-28T19:13:25.6112600+00:00,9,-62.5,0.049087385,K2
2025-03-28T19:13:25.8714440+00:00,17,-72.5,5.000777369,K2
2025-03-28T19:13:26.1499430+00:00,1,-56,4.503767593,K2
2025-03-28T19:13:26.3068450+00:00,9,-62.5,5.85980661,K2
2025-03-28T19:13:26.7929500+00:00,1,-56,4.773748212,K2
2025-03-28T19:13:27.0351590+00:00,9,-68,2.233476027,K2
2025-03-28T19:13:27.2489100+00:00,17,-73,0.263844696,K2
2025-03-28T19:13:27.4286970+00:00,25,-70,4.344233591,K2
2025-03-28T19:13:27.5597640+00:00,1,-51,3.632466506,K2
2025-03-28T19:13:27.7636280+00:00,9,-57,5.074408446,K2
2025-03-28T19:13:28.2229990+00:00,25,-66,0.0398835,K2
2025-03-28T19:13:28.3888720+00:00,1,-54.5,5.292233718,K2
2025-03-28T19:13:28.5662900+00:00,9,-57.5,5.97638915,K2
2025-03-28T19:13:28.7962370+00:00,17,-72,5.221670602,K2
2025-03-28T19:13:29.2424300+00:00,1,-55,1.954291524,K2
2025-03-28T19:13:29.4147020+00:00,9,-60,6.031612458,K2
2025-03-28T19:13:29.6623590+00:00,17,-70,5.037592907,K2
2025-03-28T19:13:30.0549630+00:00,9,-59.5,0.036815539,K2
2025-03-28T19:13:30.3353900+00:00,17,-69,4.801359866,K2
2025-03-28T19:13:30.5343640+00:00,25,-68,0.09817477,K2
2025-03-28T19:13:31.1063380+00:00,9,-59,0.092038847,K2
2025-03-28T19:13:31.2412080+00:00,17,-68,4.721592865,K2
2025-03-28T19:13:31.6220060+00:00,1,-59.5,2.080077948,K2
2025-03-28T19:13:31.7664980+00:00,9,-60.5,6.129787228,K2
2025-03-28T19:13:32.0077320+00:00,17,-69.5,5.040660869,K2
2025-03-28T19:13:32.2251690+00:00,25,-68.5,6.129787228,K2
2025-03-28T19:13:32.4073720+00:00,1,-55.5,1.540116711,K2
2025-03-28T19:13:32.5527420+00:00,9,-59.5,5.068272523,K2
2025-03-28T19:13:32.9078450+00:00,17,-68,5.457903643,K2
2025-03-28T19:13:33.1657340+00:00,25,-69.5,1.104466167,K2
2025-03-28T19:13:33.3174500+00:00,1,-55,0.187145656,K2
2025-03-28T19:13:33.4819950+00:00,9,-65,4.878058905,K2
2025-03-28T19:13:33.7151400+00:00,17,-67.5,6.13285519,K2
2025-03-28T19:13:33.9464810+00:00,25,-68.5,4.368777284,K2
2025-03-28T19:13:34.0903170+00:00,1,-55,0.533825314,K2
2025-03-28T19:13:34.2761310+00:00,9,-65,5.233942448,K2
2025-03-28T19:13:34.5608500+00:00,17,-68,5.902758072,K2
2025-03-28T19:13:34.7241980+00:00,25,-66.5,1.294679785,K2
2025-03-28T19:13:34.8959650+00:00,1,-54.5,3.828816047,K2
2025-03-28T19:13:35.1305880+00:00,9,-62,4.761476366,K2
2025-03-28T19:13:35.3744960+00:00,17,-68.5,5.819923109,K2
2025-03-28T19:13:35.5488040+00:00,25,-66,1.221048707,K2
2025-03-28T19:13:35.7047970+00:00,1,-54,3.782796623,K2
2025-03-28T19:13:35.8912540+00:00,9,-63,4.976233676,K2
2025-03-28T19:13:36.1476350+00:00,17,-69.5,5.767767762,K2
2025-03-28T19:13:36.4471980+00:00,1,-52.5,0.398835005,K2
2025-03-28T19:13:36.8099830+00:00,9,-63,5.252350218,K2
2025-03-28T19:13:37.0319040+00:00,17,-67,5.795379417,K2
2025-03-28T19:13:37.2179230+00:00,25,-67.5,4.270602513,K2
2025-03-28T19:13:37.3900680+00:00,1,-56,0.460194236,K2
2025-03-28T19:13:37.5826590+00:00,9,-64,5.368932758,K2
2025-03-28T19:13:38.0531880+00:00,25,-65,0.994019551,K2
2025-03-28T19:13:38.2155970+00:00,1,-54,3.954602471,K2
2025-03-28T19:13:38.4187740+00:00,9,-60,5.350524988,K2
2025-03-28T19:13:38.6981520+00:00,17,-70,5.52846676,K2
2025-03-28T19:13:38.8511510+00:00,25,-65,1.503301172,K2
2025-03-28T19:13:39.0243740+00:00,1,-54,0.414174813,K2
2025-03-28T19:13:39.1898030+00:00,9,-63,4.749204519,K2
2025-03-28T19:13:39.4183620+00:00,17,-68.5,5.592893953,K2
2025-03-28T19:13:39.5948520+00:00,25,-64,1.46034971,K2
2025-03-28T19:13:39.7644760+00:00,1,-54,3.577243197,K2
2025-03-28T19:13:39.9484600+00:00,9,-60.5,5.767767762,K2
2025-03-28T19:13:40.1706910+00:00,17,-65.5,2.153709026,K2
2025-03-28T19:13:40.3478120+00:00,25,-65,1.067650628,K2
2025-03-28T19:13:40.5167370+00:00,1,-54.5,3.899379163,K2
2025-03-28T19:13:40.7296690+00:00,1,-54,0.773126317,K2
2025-03-28T19:14:03.8053790+00:00,9,-65.5,4.074252973,K3
2025-03-28T19:14:04.4804060+00:00,9,-63,4.466952054,K3
2025-03-28T19:14:05.1000960+00:00,9,-64.5,4.417864669,K3
2025-03-28T19:14:05.7890020+00:00,9,-64.5,4.626486056,K3
2025-03-28T19:14:06.5170780+00:00,9,-68,0.969475858,K3
2025-03-28T19:14:07.2234760+00:00,9,-68,0.558369007,K3
2025-03-28T19:14:07.8579950+00:00,1,-60.5,0.441786467,K3
2025-03-28T19:14:08.1053540+00:00,9,-71.5,0.503145698,K3
2025-03-28T19:14:08.5199460+00:00,1,-56,0.478602006,K3
2025-03-28T19:14:08.7247990+00:00,9,-67,5.878214379,K3
2025-03-28T19:14:09.1409880+00:00,1,-58,0.196349541,K3
2025-03-28T19:14:09.4032190+00:00,9,-70,0.509281622,K3
2025-03-28T19:14:09.8451280+00:00,1,-58.5,0.497009775,K3
2025-03-28T19:14:10.0761100+00:00,9,-69.5,0.33133985,K3
2025-03-28T19:14:10.5821310+00:00,1,-56.5,0.527689391,K3
2025-03-28T19:14:10.8804550+00:00,9,-69,3.442252888,K3
2025-03-28T19:14:11.2762960+00:00,1,-55,0.555301045,K3
2025-03-28T19:14:11.4124660+00:00,1,-56.5,0.515417545,K3
2025-03-28T19:14:11.6545620+00:00,9,-68,3.479068427,K3
2025-03-28T19:14:12.1127650+00:00,1,-58.5,0.552233084,K3
2025-03-28T19:14:12.3301140+00:00,9,-69,0.269980619,K3
2025-03-28T19:14:12.7652110+00:00,1,-58.5,0.343611696,K3
2025-03-28T19:14:13.0172610+00:00,9,-69.5,0.533825314,K3
2025-03-28T19:14:13.5007820+00:00,1,-58.5,0.619728238,K3
2025-03-28T19:14:13.7204890+00:00,9,-69.5,0.411106851,K3
2025-03-28T19:14:14.1517530+00:00,1,-58.5,0.208621387,K3
2025-03-28T19:14:14.4008380+00:00,9,-69,0.521553468,K3
2025-03-28T19:14:14.8695210+00:00,1,-58.5,0.478602006,K3
2025-03-28T19:14:15.0620650+00:00,9,-67.5,0.352815581,K3
2025-03-28T19:14:15.3650960+00:00,9,-68,0.269980619,K3
2025-03-28T19:14:15.6642160+00:00,1,-58,0.46633016,K3
2025-03-28T19:14:15.9056920+00:00,9,-68,0.187145656,K3
2025-03-28T19:14:16.3644100+00:00,1,-57,0.521553468,K3
2025-03-28T19:14:16.6238720+00:00,9,-68,0.423378697,K3
2025-03-28T19:14:16.8848790+00:00,17,-74.5,5.878214379,K3
2025-03-28T19:14:17.0686380+00:00,1,-57.5,0.638136008,K3
2025-03-28T19:14:17.3798800+00:00,9,-68,6.197282383,K3
2025-03-28T19:14:17.7741210+00:00,1,-59,0.539961237,K3
2025-03-28T19:14:18.0206000+00:00,9,-70,0.380427235,K3
2025-03-28T19:14:18.4866410+00:00,1,-57.5,0.239301003,K3
2025-03-28T19:14:18.7633400+00:00,9,-71.5,0.91425255,K3
2025-03-28T19:14:19.4705680+00:00,9,-62.5,3.48520435,K3
2025-03-28T19:14:19.8918330+00:00,25,-70,4.460816131,K3
2025-03-28T19:14:20.2166230+00:00,9,-63,3.178408192,K3
2025-03-28T19:14:20.8772530+00:00,9,-64.5,2.975922728,K3
2025-03-28T19:14:21.5257040+00:00,9,-64,0.401902966,K3
2025-03-28T19:14:21.9354530+00:00,25,-68,4.344233591,K3
2025-03-28T19:14:22.2846830+00:00,9,-63.5,2.963650882,K3
2025-03-28T19:14:22.9805410+00:00,9,-64,3.209087808,K3
2025-03-28T19:14:23.1331310+00:00,9,-65,0.012271846,K3
2025-03-28T19:14:23.5224600+00:00,25,-70,4.51603944,K3
2025-03-28T19:14:23.8581420+00:00,9,-63.5,3.190680039,K3
2025-03-28T19:14:24.3380400+00:00,25,-71,1.46034971,K3
2025-03-28T19:14:24.7480810+00:00,9,-64,3.380893656,K3
2025-03-28T19:14:25.4455920+00:00,9,-64.5,3.669282045,K3
2025-03-28T19:14:25.9006160+00:00,25,-69,1.356039016,K3
2025-03-28T19:14:26.2459710+00:00,9,-64,2.748893572,K3
2025-03-28T19:14:26.6775060+00:00,25,-70,4.178563666,K3
2025-03-28T19:14:27.1328320+00:00,9,-64,0.125786425,K3
2025-03-28T19:14:29.2980270+00:00,9,-64.5,5.645049299,K3
2025-03-28T19:14:29.5535240+00:00,17,-73,5.970253226,K3
2025-03-28T19:14:30.0032610+00:00,9,-62.5,4.970097753,K3
2025-03-28T19:14:30.3799460+00:00,17,-75,6.031612458,K3
2025-03-28T19:14:30.7917610+00:00,9,-67.5,5.915029918,K3
2025-03-28T19:14:30.9720920+00:00,9,-67.5,5.694136685,K3
2025-03-28T19:14:31.2458240+00:00,17,-74.5,0.306796158,K3
2025-03-28T19:14:31.7403770+00:00,9,-66,5.157243409,K3
2025-03-28T19:14:32.0462650+00:00,17,-73.5,0.11658254,K3
2025-03-28T19:14:32.4684790+00:00,9,-67,2.5709518,K3
2025-03-28T19:14:32.7202730+00:00,17,-74,6.258641615,K3
2025-03-28T19:14:33.0815520+00:00,9,-64.5,6.252505691,K3
2025-03-28T19:14:33.3119660+00:00,17,-73.5,5.890486225,K3
2025-03-28T19:14:33.7979390+00:00,9,-63.5,5.798447378,K3
2025-03-28T19:14:34.0883290+00:00,17,-73.5,0.398835005,K3
2025-03-28T19:14:34.5287780+00:00,9,-63.5,6.227961999,K3
2025-03-28T19:14:35.3606520+00:00,9,-62,5.872078456,K3
2025-03-28T19:14:37.1306470+00:00,1,-59,0.460194236,K3
2025-03-28T19:14:37.7708980+00:00,1,-60,0.269980619,K3
2025-03-28T19:14:40.2115010+00:00,1,-60.5,0.030679616,K3
2025-03-28T19:14:42.2962850+00:00,1,-60,0.110446617,K3
2025-03-28T19:14:43.0973110+00:00,1,-60,0.558369007,K3
2025-03-28T19:14:44.6554890+00:00,9,-71,0.699495239,K3
2025-03-28T19:14:45.3011400+00:00,9,-70.5,5.792311455,K3
2025-03-28T19:14:46.7928710+00:00,9,-70.5,2.055534256,K3
2025-03-28T19:14:47.5591280+00:00,9,-72.5,0.09817477,K3
2025-03-28T19:14:48.3403800+00:00,9,-72,6.160466844,K3
2025-03-28T19:14:49.7638750+00:00,9,-70,5.319845372,K3
2025-03-28T19:14:50.4819500+00:00,9,-68.5,0.441786467,K3
2025-03-28T19:14:52.4886650+00:00,9,-67,6.280117346,K3
2025-03-28T19:14:53.1649600+00:00,9,-69,6.031612458,K3
2025-03-28T19:14:54.6620800+00:00,9,-71,6.129787228,K3
2025-03-28T19:14:55.4041120+00:00,9,-70,5.927301764,K3
2025-03-28T19:14:56.1288400+00:00,9,-71,5.540738606,K3
2025-03-28T19:14:56.8529640+00:00,9,-71,5.730952224,K3
2025-03-28T19:14:57.5367960+00:00,9,-70.5,5.7248163,K3
2025-03-28T19:14:58.1829900+00:00,9,-70.5,5.332117219,K3
2025-03-28T19:14:58.3240030+00:00,9,-70.5,5.614369684,K3
2025-03-28T19:14:58.9975100+00:00,9,-68.5,3.393165503,K3
2025-03-28T19:15:01.1405300+00:00,9,-68.5,0.831417587,K3
2025-03-28T19:15:01.8366900+00:00,9,-68,1.043106936,K3
2025-03-28T19:15:02.6459920+00:00,9,-66,0.705631162,K3
2025-03-28T19:15:03.5009010+00:00,9,-71,0.987883627,K3
2025-03-28T19:15:04.8329220+00:00,9,-68,4.196971436,K3
2025-03-28T19:15:05.4957920+00:00,9,-70.5,1.184233168,K3
2025-03-28T19:15:07.8711270+00:00,9,-71.5,4.724660827,K3
2025-03-28T19:15:08.4725780+00:00,9,-68.5,4.657165672,K3
2025-03-28T19:15:09.1353780+00:00,9,-69.5,4.503767593,K3
2025-03-28T19:15:10.6457710+00:00,9,-71,0.969475858,K3
2025-03-28T19:15:11.1961990+00:00,1,-57.5,6.07456392,K3
2025-03-28T19:15:11.5106110+00:00,9,-70,1.69351479,K3
2025-03-28T19:15:11.6905080+00:00,17,-72.5,4.749204519,K3
2025-03-28T19:15:11.9025270+00:00,1,-56.5,5.835262917,K3
2025-03-28T19:15:12.1453960+00:00,9,-69.5,0.834485549,K3
2025-03-28T19:15:12.3843340+00:00,17,-72,4.669437518,K3
2025-03-28T19:15:12.5790120+00:00,1,-57,5.89969011,K3
2025-03-28T19:15:12.8051370+00:00,9,-70,1.036971013,K3
2025-03-28T19:15:13.0198090+00:00,17,-72,1.374446786,K3
2025-03-28T19:15:13.2509550+00:00,1,-57,5.602097837,K3
2025-03-28T19:15:13.4568440+00:00,9,-69.5,1.030835089,K3
2025-03-28T19:15:13.6371640+00:00,17,-71.5,4.749204519,K3
2025-03-28T19:15:14.0053140+00:00,1,-58,6.185010537,K3
2025-03-28T19:15:14.2104130+00:00,9,-69.5,1.711922559,K3
2025-03-28T19:15:14.4418710+00:00,17,-73,1.902136177,K3
