Timestamp,Antenna_ID,RSSI,Phase,Platform_ID,RSSI_KF,Phase_KF
2025-03-28 19:12:29.195446+00:00,9,-69.0,5.233942448,K2,-64.81237570166387,2.5480193450936963
2025-03-28 19:12:29.623679+00:00,1,-60.0,1.546252634,K2,-64.35459883854072,2.4527263648662565
2025-03-28 19:12:29.749162+00:00,9,-59.0,2.190524565,K2,-63.84524304183048,2.4277844391129286
2025-03-28 19:12:30.341190+00:00,1,-59.0,4.620350133,K2,-63.384339675538534,2.636352079663525
2025-03-28 19:12:30.496017+00:00,9,-59.0,2.669126571,K2,-62.96727970600198,2.639469750594596
2025-03-28 19:12:31.080351+00:00,1,-58.5,1.331495324,K2,-62.542330072539194,2.5150487853227546
2025-03-28 19:12:31.254876+00:00,9,-58.0,2.386874106,K2,-62.11024127881554,2.502856178953327
2025-03-28 19:12:31.827199+00:00,1,-59.0,4.3994569,K2,-61.814379819852554,2.6832701745558865
2025-03-28 19:12:31.952675+00:00,9,-58.5,2.227340104,K2,-61.49909969810184,2.6398998621693397
2025-03-28 19:12:32.492933+00:00,1,-58.5,1.086058398,K2,-61.21381057333214,2.49209081413259
2025-03-28 19:12:32.646038+00:00,9,-58.0,2.393010029,K2,-60.908097093309514,2.482665762177878
2025-03-28 19:12:33.167099+00:00,1,-59.0,1.178097245,K2,-60.72658950619248,2.3585687837735474
2025-03-28 19:12:33.340077+00:00,9,-57.5,2.337786721,K2,-60.41966043117862,2.3565918916737862
2025-03-28 19:12:33.856136+00:00,1,-58.5,1.104466167,K2,-60.23705288244905,2.2374835298144276
2025-03-28 19:12:34.296885+00:00,9,-58.0,5.651185223,K2,-60.02425340155772,2.5622116370161097
2025-03-28 19:12:34.733478+00:00,1,-58.5,4.626486056,K2,-59.87925891566822,2.7585755800517884
2025-03-28 19:12:34.911578+00:00,9,-58.5,2.528000338,K2,-59.7480570189354,2.7366421281428206
2025-03-28 19:12:35.472107+00:00,1,-60.0,4.528311286,K2,-59.77202307535069,2.9070745169845265
2025-03-28 19:12:35.587953+00:00,9,-59.5,1.742602175,K2,-59.74614690153324,2.796304176314109
2025-03-28 19:12:36.046554+00:00,25,-72.0,0.09817477,K2,-60.91179372138741,2.5396448270667613
2025-03-28 19:12:36.195521+00:00,1,-55.5,2.693670264,K2,-60.39699726590915,2.5542964847368164
2025-03-28 19:12:36.357757+00:00,9,-63.0,1.349903093,K2,-60.64460769788376,2.4397286573236525
2025-03-28 19:12:36.934979+00:00,1,-61.0,0.134990309,K2,-60.67841436289219,2.2204906017723274
2025-03-28 19:12:37.044095+00:00,9,-62.0,1.67510702,K2,-60.80413009350205,2.16861103111115
2025-03-28 19:12:37.555610+00:00,1,-61.0,0.177941771,K2,-60.82276220307443,1.9792487730700146
2025-03-28 19:12:37.710970+00:00,9,-60.5,1.552388557,K2,-60.7920594736913,1.9386437283231883
2025-03-28 19:12:38.455400+00:00,1,-61.0,0.417242774,K2,-60.811839800031336,1.793920581254302
2025-03-28 19:12:38.559253+00:00,9,-60.0,1.613747789,K2,-60.73461360239918,1.7767816584495433
2025-03-28 19:12:39.078926+00:00,1,-60.0,3.264311117,K2,-60.66473354079102,1.9182827821259565
2025-03-28 19:12:39.248936+00:00,9,-60.5,1.423534171,K2,-60.64906327557702,1.8712198590965952
2025-03-28 19:12:39.736534+00:00,1,-60.5,0.374291312,K2,-60.63488364311879,1.728824647855618
2025-03-28 19:12:39.911197+00:00,9,-60.0,1.601475943,K2,-60.574490386105495,1.7167106122429279
2025-03-28 19:12:40.437999+00:00,1,-59.5,6.227961999,K2,-60.47227957196701,2.1458430484065447
2025-03-28 19:12:40.622251+00:00,9,-60.5,1.417398248,K2,-60.47491647552069,2.076549793606596
2025-03-28 19:12:41.114487+00:00,1,-60.5,0.34974762,K2,-60.47730254382958,1.9122878715803182
2025-03-28 19:12:41.309768+00:00,9,-61.5,1.644427405,K2,-60.57458655954927,1.886807665597347
2025-03-28 19:12:41.923549+00:00,1,-58.0,5.749359993,K2,-60.32967921396069,2.2542326543562377
2025-03-28 19:12:42.046002+00:00,1,-55.5,5.651185223,K2,-59.87025635558045,2.5773675023927725
2025-03-28 19:12:42.269015+00:00,9,-69.0,0.362019466,K2,-60.73872250738482,2.3666326932889703
2025-03-28 19:12:42.671260+00:00,1,-55.5,2.807184842,K2,-60.24038943763424,2.408540182059926
2025-03-28 19:12:42.852463+00:00,9,-59.5,4.368777284,K2,-60.169959950150016,2.595007583429583
2025-03-28 19:12:43.295672+00:00,25,-69.5,5.620505607,K2,-61.057479281892334,2.882807846849684
2025-03-28 19:12:43.470401+00:00,1,-57.5,0.036815539,K2,-60.71907434278353,2.6120830506311363
2025-03-28 19:12:43.704571+00:00,9,-60.5,4.755340442,K2,-60.698234913020066,2.815960242752092
2025-03-28 19:12:44.132816+00:00,25,-69.0,5.780039609,K2,-61.487939669153086,3.097918061186733
2025-03-28 19:12:44.303113+00:00,1,-57.5,0.036815539,K2,-61.108587219293845,2.806730922613885
2025-03-28 19:12:44.470908+00:00,9,-60.5,4.657165672,K2,-61.05069540754506,2.982753383764449
2025-03-28 19:12:44.915272+00:00,25,-69.0,5.902758072,K2,-61.806872386638,3.260518601892201
2025-03-28 19:12:45.103565+00:00,1,-57.5,6.129787228,K2,-61.397181486913524,3.5334575560688593
2025-03-28 19:12:45.259441+00:00,9,-60.5,4.896466675,K2,-61.3118371679757,3.6631136921549956
2025-03-28 19:12:45.729947+00:00,25,-69.5,5.810719225,K2,-62.09073551847017,3.8674045008945943
2025-03-28 19:12:46.008883+00:00,1,-58.5,0.184077695,K2,-61.7491670824518,3.5170283258846387
2025-03-28 19:12:46.153941+00:00,9,-61.0,5.013049215,K2,-61.6779026221892,3.6593371962309735
2025-03-28 19:12:46.648785+00:00,25,-69.0,5.908893995,K2,-62.37441656392853,3.873326111186593
2025-03-28 19:12:46.819853+00:00,1,-58.5,5.933437688,K2,-62.00586299059585,4.069294064185621
2025-03-28 19:12:46.974988+00:00,9,-61.0,4.921010368,K2,-61.91018035210039,4.150313511128673
2025-03-28 19:12:47.476954+00:00,25,-69.0,5.381204604,K2,-62.584598892905966,4.267401930294708
2025-03-28 19:12:47.658700+00:00,1,-58.5,6.111379459,K2,-62.19605174192931,4.44281014883185
2025-03-28 19:12:47.825145+00:00,9,-61.5,4.540583132,K2,-62.12983987428946,4.452110796226739
2025-03-28 19:12:48.306951+00:00,25,-70.0,5.503923067,K2,-62.87848824215879,4.552164356413767
2025-03-28 19:12:48.476131+00:00,1,-58.5,6.203418306,K2,-62.46198488976591,4.709239759524946
2025-03-28 19:12:48.645148+00:00,9,-61.0,4.38104913,K2,-62.32291369120195,4.678020651499279
2025-03-28 19:12:49.110996+00:00,1,-55.5,0.242368964,K2,-61.67388455870123,4.2560796308287046
2025-03-28 19:12:49.296817+00:00,9,-64.5,2.092349795,K2,-61.94271856954006,4.0502549990259205
2025-03-28 19:12:49.607305+00:00,17,-71.0,1.159689476,K2,-62.80429175889557,3.7752901791916695
2025-03-28 19:12:49.903124+00:00,1,-55.5,0.0398835,K2,-62.10947157526623,3.419959910297992
2025-03-28 19:12:50.090272+00:00,9,-64.0,5.810719225,K2,-62.28930794415583,3.6473807035640577
2025-03-28 19:12:50.810565+00:00,9,-65.0,5.105088062,K2,-62.54716231445949,3.7860450022940215
2025-03-28 19:12:51.048412+00:00,17,-68.5,1.365242901,K2,-63.11342553481151,3.555766391297554
2025-03-28 19:12:51.345723+00:00,1,-57.0,0.0,K2,-62.531886407827855,3.2175243907729225
2025-03-28 19:12:51.507204+00:00,9,-64.5,4.96396183,K2,-62.719103059716254,3.3836541159092577
2025-03-28 19:12:51.772311+00:00,17,-70.0,4.203107359,K2,-63.41169781305059,3.46160454171838
2025-03-28 19:12:52.033361+00:00,1,-55.5,0.23316508,K2,-62.65909817591412,3.1544994898294663
2025-03-28 19:12:52.262580+00:00,9,-63.0,4.871922982,K2,-62.69152643533057,3.3178692655159336
2025-03-28 19:12:52.515242+00:00,17,-69.0,1.122873937,K2,-63.291619490935354,3.109070506160845
2025-03-28 19:12:52.740909+00:00,1,-56.0,0.245436926,K2,-62.59800475580694,2.8366675852902024
2025-03-28 19:12:52.975626+00:00,9,-64.5,5.092816216,K2,-62.77893190500288,3.0512835477448434
2025-03-28 19:12:53.248560+00:00,17,-68.5,4.178563666,K2,-63.32314806113886,3.1585159810350203
2025-03-28 19:12:53.483487+00:00,1,-54.5,6.240233845,K2,-62.48384679027118,3.4516641523859604
2025-03-28 19:12:53.663394+00:00,9,-66.5,5.233942448,K2,-62.86588305097626,3.621203236189533
2025-03-28 19:12:53.849243+00:00,9,-70.5,5.203262833,K2,-63.59207783008111,3.7716965318919797
2025-03-28 19:12:54.045897+00:00,17,-68.5,0.711767086,K2,-64.05894354354177,3.480620982110138
2025-03-28 19:12:54.256128+00:00,1,-54.5,4.795223943,K2,-63.14964978482279,3.605672486189609
2025-03-28 19:12:55.061478+00:00,1,-60.0,0.699495239,K2,-62.85003959480081,3.3292226023124307
2025-03-28 19:12:55.697585+00:00,1,-58.5,0.883572934,K2,-62.436242417768085,3.0965803684421305
2025-03-28 19:12:55.931467+00:00,9,-70.0,4.289010283,K2,-63.15574426759683,3.210010171022127
2025-03-28 19:12:57.449500+00:00,9,-71.0,0.141126232,K2,-63.90192848207405,2.918082825779977
2025-03-28 19:12:58.043111+00:00,1,-59.5,0.552233084,K2,-63.483195378688215,2.693031553694488
2025-03-28 19:12:58.253708+00:00,9,-72.5,0.190213618,K2,-64.34091821473181,2.4549511928501664
2025-03-28 19:12:58.936234+00:00,9,-73.0,0.300660234,K2,-65.16461269390898,2.250024433483474
2025-03-28 19:12:59.532235+00:00,1,-60.0,0.595184546,K2,-64.67332931438268,2.0926079183096213
2025-03-28 19:12:59.765644+00:00,9,-74.0,4.749204519,K2,-65.56052813561527,2.345316462662713
2025-03-28 19:13:00.329296+00:00,9,-60.0,2.644582878,K2,-65.03158333058896,2.3737841570706633
2025-03-28 19:13:00.977908+00:00,9,-68.5,4.350369514,K2,-65.36151619563482,2.56180668492056
2025-03-28 19:13:01.798173+00:00,9,-68.0,4.476155939,K2,-65.61250176165078,2.743909008342988
2025-03-28 19:13:02.513369+00:00,9,-67.5,4.104932588,K2,-65.79204988429699,2.873376270160599
2025-03-28 19:13:03.203204+00:00,9,-66.0,4.454680208,K2,-65.81183112282741,3.0237976838623855
2025-03-28 19:13:03.864120+00:00,9,-68.0,1.257864246,K2,-66.01998051653112,2.8558134033770903
2025-03-28 19:13:04.561401+00:00,9,-67.0,1.270136092,K2,-66.11320479342763,2.7049759728587746
2025-03-28 19:13:05.225743+00:00,9,-64.0,4.252194744,K2,-65.9121863523409,2.852155037737977
2025-03-28 19:13:06.333525+00:00,17,-71.0,1.190369091,K2,-66.3961642285851,2.694077779219523
2025-03-28 19:13:06.804907+00:00,9,-71.0,4.693981211,K2,-66.83410374711517,2.884318437120184
2025-03-28 19:13:07.037488+00:00,17,-70.0,1.178097245,K2,-67.13525938114388,2.7220142793519186
2025-03-28 19:13:07.538420+00:00,9,-71.5,0.429514621,K2,-67.55045499194279,2.5039404282292006
2025-03-28 19:13:07.776884+00:00,17,-70.5,0.693359316,K2,-67.83103023068861,2.3317090412035086
2025-03-28 19:13:08.192318+00:00,9,-64.5,3.926990817,K2,-67.5141662399063,2.4834600956503072
2025-03-28 19:13:08.499757+00:00,17,-72.0,4.233786975,K2,-67.94088082631684,2.649959803474823
2025-03-28 19:13:08.849006+00:00,9,-67.0,3.908583048,K2,-67.85137961112802,2.7696862414030603
2025-03-28 19:13:09.080701+00:00,17,-71.0,0.932660319,K2,-68.1508918799405,2.594939293873002
2025-03-28 19:13:09.815938+00:00,9,-72.5,0.460194236,K2,-68.56460045051115,2.391871836811644
2025-03-28 19:13:09.998190+00:00,17,-72.5,1.834641022,K2,-68.9389550255869,2.338865299032012
2025-03-28 19:13:10.398452+00:00,9,-61.0,2.393010029,K2,-68.18376254823474,2.344015812245439
2025-03-28 19:13:10.937120+00:00,1,-58.0,4.835107443,K2,-67.2150329304474,2.5809807092473243
2025-03-28 19:13:11.092210+00:00,9,-58.0,1.000155474,K2,-66.33845364196455,2.4306048320922575
2025-03-28 19:13:11.594932+00:00,1,-57.0,5.534602683,K2,-65.45013396792882,2.7258723854626767
2025-03-28 19:13:11.740335+00:00,9,-59.5,0.852893318,K2,-64.88412793850365,2.5477053978141564
2025-03-28 19:13:12.241615+00:00,1,-57.0,5.301437603,K2,-64.13415088353226,2.809653958965631
2025-03-28 19:13:12.456165+00:00,9,-59.0,1.030835089,K2,-63.64576518134119,2.6404439527569323
2025-03-28 19:13:13.013546+00:00,1,-57.0,5.240078371,K2,-63.013587287018524,2.8877339739493397
2025-03-28 19:13:13.202174+00:00,9,-59.0,0.77926224,K2,-62.63179510951105,2.6871657647761786
2025-03-28 19:13:13.345457+00:00,9,-60.5,0.754718548,K2,-62.42900826605745,2.503341874064362
2025-03-28 19:13:13.869783+00:00,1,-56.5,2.030990563,K2,-61.86501181737441,2.4584094924557545
2025-03-28 19:13:14.025531+00:00,9,-59.5,0.944932165,K2,-61.64004025278262,2.314440079774372
2025-03-28 19:13:14.547199+00:00,1,-57.5,5.41188422,K2,-61.24621924677365,2.609084211927524
2025-03-28 19:13:14.685357+00:00,9,-59.5,0.883572934,K2,-61.08011027717742,2.444945086251993
2025-03-28 19:13:15.192007+00:00,1,-56.0,5.35359295,K2,-60.596865183449204,2.721629987336512
2025-03-28 19:13:15.390823+00:00,9,-59.0,0.920388473,K2,-60.44496350747299,2.5502870288316166
2025-03-28 19:13:15.852600+00:00,1,-57.5,4.84737929,K2,-60.16482408361275,2.768797750938902
2025-03-28 19:13:16.037281+00:00,9,-62.0,0.09817477,K2,-60.339395049464905,2.514754948259113
2025-03-28 19:13:16.544005+00:00,1,-57.0,0.082834963,K2,-60.02173535594919,2.283418749417967
2025-03-28 19:13:16.719505+00:00,9,-64.5,1.282407939,K2,-60.44772993078674,2.188197674183325
2025-03-28 19:13:17.349434+00:00,1,-56.5,6.270913461,K2,-60.072202429152135,2.576565694840171
2025-03-28 19:13:17.552117+00:00,9,-65.0,0.742446701,K2,-60.54095878857533,2.4020952686628374
2025-03-28 19:13:18.044675+00:00,1,-57.0,0.257708772,K2,-60.20412536010425,2.198110670488894
2025-03-28 19:13:18.260303+00:00,9,-65.0,0.613592315,K2,-60.66033256101424,2.0473834855590125
2025-03-28 19:13:18.745422+00:00,1,-57.0,0.107378655,K2,-60.312143711754345,1.8628406774258057
2025-03-28 19:13:18.940917+00:00,9,-63.0,0.766990394,K2,-60.56782583144702,1.7585980047213796
2025-03-28 19:13:19.627981+00:00,9,-64.5,1.221048707,K2,-60.94187359241292,1.7074636697192591
2025-03-28 19:13:19.927812+00:00,17,-74.0,0.552233084,K2,-62.18402684804173,1.5975724503924646
2025-03-28 19:13:20.126187+00:00,1,-56.0,6.160466844,K2,-61.5957717766459,2.031617423553157
2025-03-28 19:13:20.726223+00:00,17,-73.0,0.938796242,K2,-62.68059809654908,1.9276628939280136
2025-03-28 19:13:20.913760+00:00,1,-55.0,6.065360035,K2,-61.94998180191269,2.321261011618339
2025-03-28 19:13:21.191100+00:00,9,-65.5,2.288699336,K2,-62.28767700600672,2.3181635847658506
2025-03-28 19:13:21.702623+00:00,1,-55.0,0.343611696,K2,-61.59443729944952,2.1303344904163386
2025-03-28 19:13:21.845750+00:00,9,-58.5,5.761631839,K2,-61.30007919279058,2.4757613673593197
2025-03-28 19:13:22.366484+00:00,25,-69.5,1.448077864,K2,-62.080096019757086,2.378003054289835
2025-03-28 19:13:22.525764+00:00,1,-55.0,0.886640895,K2,-61.40660243831986,2.2361373452546442
2025-03-28 19:13:22.679137+00:00,9,-60.0,5.853670687,K2,-61.272799491128346,2.5802549221211026
2025-03-28 19:13:22.974784+00:00,17,-73.0,2.656854725,K2,-62.38834852449067,2.5875414723930668
2025-03-28 19:13:23.198308+00:00,1,-57.0,0.963339935,K2,-61.87578229153784,2.43303942788093
2025-03-28 19:13:23.343006+00:00,9,-61.5,6.166602767,K2,-61.84003603037665,2.788194349194033
2025-03-28 19:13:23.694483+00:00,17,-73.0,6.185010537,K2,-62.90162673220303,3.111316224014014
2025-03-28 19:13:23.865694+00:00,1,-54.5,0.849825356,K2,-62.10242264486011,2.8961920816526505
2025-03-28 19:13:24.109560+00:00,9,-61.5,6.19114646,K2,-62.045117237773326,3.209624359795902
2025-03-28 19:13:24.429255+00:00,17,-73.5,6.264777538,K2,-63.13476206673432,3.5002455674866146
2025-03-28 19:13:24.607653+00:00,1,-54.5,3.973010241,K2,-62.31338099888508,3.545217270165932
2025-03-28 19:13:24.816371+00:00,9,-63.5,0.147262156,K2,-62.42625803877723,3.221987055064827
2025-03-28 19:13:25.132962+00:00,9,-63.0,0.073631078,K2,-62.48083519807089,2.9224999384048687
2025-03-28 19:13:25.321814+00:00,25,-70.5,1.214912784,K2,-63.24365762413905,2.7600658435808554
2025-03-28 19:13:25.427294+00:00,1,-55.5,1.079922475,K2,-62.507042796861036,2.6002423367419816
2025-03-28 19:13:25.611260+00:00,9,-62.5,0.049087385,K2,-62.50637285135916,2.3575639210177584
2025-03-28 19:13:25.871444+00:00,17,-72.5,5.000777369,K2,-63.457015854095914,2.6089993940137424
2025-03-28 19:13:26.149943+00:00,1,-56.0,4.503767593,K2,-62.747667802827316,2.789239071098292
2025-03-28 19:13:26.306845+00:00,9,-62.5,5.85980661,K2,-62.724108422408264,3.0813265686476203
2025-03-28 19:13:26.792950+00:00,1,-56.0,4.773748212,K2,-62.084478133392025,3.2423180454160923
2025-03-28 19:13:27.035159+00:00,9,-68.0,2.233476027,K2,-62.64719168937975,3.146352027131678
2025-03-28 19:13:27.248910+00:00,17,-73.0,0.263844696,K2,-63.63200177212379,2.8721537421726064
2025-03-28 19:13:27.428697+00:00,25,-70.0,4.344233591,K2,-64.23775710667157,3.0121852229296078
2025-03-28 19:13:27.559764+00:00,1,-51.0,3.632466506,K2,-62.978516494808474,3.0711894315826833
2025-03-28 19:13:27.763628+00:00,9,-57.0,5.074408446,K2,-62.40981057972849,3.261745484022967
2025-03-28 19:13:28.222999+00:00,25,-66.0,0.0398835,K2,-62.75132706819833,2.9552661141866055
2025-03-28 19:13:28.388872+00:00,1,-54.5,5.292233718,K2,-61.96642022466635,3.177569975151624
2025-03-28 19:13:28.566290+00:00,9,-57.5,5.97638915,K2,-61.54155234929855,3.443807430774224
2025-03-28 19:13:28.796237+00:00,17,-72.0,5.221670602,K2,-62.53641136602504,3.6129265262148644
2025-03-28 19:13:29.242430+00:00,1,-55.0,1.954291524,K2,-61.81951082287922,3.4551490010483117
2025-03-28 19:13:29.414702+00:00,9,-60.0,6.031612458,K2,-61.646429997824704,3.7002348863558487
2025-03-28 19:13:29.662359+00:00,17,-70.0,5.037592907,K2,-62.44106269247348,3.827450963718926
2025-03-28 19:13:30.054963+00:00,9,-59.5,0.036815539,K2,-62.1612943333357,3.4668670647163284
2025-03-28 19:13:30.335390+00:00,17,-69.0,4.801359866,K2,-62.81182567627006,3.593810588311306
2025-03-28 19:13:30.534364+00:00,25,-68.0,0.09817477,K2,-63.30535035399462,3.2612885038501527
2025-03-28 19:13:31.106338+00:00,9,-59.0,0.092038847,K2,-62.89580423750659,2.959813877530897
2025-03-28 19:13:31.241208+00:00,17,-68.0,4.721592865,K2,-63.38134046114616,3.1274029662466925
2025-03-28 19:13:31.622006+00:00,1,-59.5,2.080077948,K2,-63.01212825263091,3.0277762556061245
2025-03-28 19:13:31.766498+00:00,9,-60.5,6.129787228,K2,-62.77316224861447,3.322854807312943
2025-03-28 19:13:32.007732+00:00,17,-69.5,5.040660869,K2,-63.413052164836714,3.486260974894819
2025-03-28 19:13:32.225169+00:00,25,-68.5,6.129787228,K2,-63.89694768073482,3.7377262034537146
2025-03-28 19:13:32.407372+00:00,1,-55.5,1.540116711,K2,-63.09818868779772,3.528678771958021
2025-03-28 19:13:32.552742+00:00,9,-59.5,5.068272523,K2,-62.75591126962862,3.6751325073952437
2025-03-28 19:13:32.907845+00:00,17,-68.0,5.457903643,K2,-63.254754800922086,3.8447184725644785
2025-03-28 19:13:33.165734+00:00,25,-69.5,1.104466167,K2,-63.84883326318353,3.5840521858126833
2025-03-28 19:13:33.317450+00:00,1,-55.0,0.187145656,K2,-63.0070886894755,3.2609217172163625
2025-03-28 19:13:33.481995+00:00,9,-65.0,4.878058905,K2,-63.19666422238726,3.4147517660231155
2025-03-28 19:13:33.715140+00:00,17,-67.5,6.13285519,K2,-63.60601870245416,3.6733111421421123
2025-03-28 19:13:33.946481+00:00,25,-68.5,4.368777284,K2,-64.0715582915181,3.739467304620862
2025-03-28 19:13:34.090317+00:00,1,-55.0,0.533825314,K2,-63.20862701686842,3.4345308603912703
2025-03-28 19:13:34.276131+00:00,9,-65.0,5.233942448,K2,-63.37903123211246,3.6056997472589702
2025-03-28 19:13:34.560850+00:00,17,-68.0,5.902758072,K2,-63.81860052559514,3.8242072411662513
2025-03-28 19:13:34.724198+00:00,25,-66.5,1.294679785,K2,-64.073668441375,3.58358613927113
2025-03-28 19:13:34.895965+00:00,1,-54.5,3.828816047,K2,-63.16297397789859,3.606913615109163
2025-03-28 19:13:35.130588+00:00,9,-62.0,4.761476366,K2,-63.05234616899493,3.7167413067000137
2025-03-28 19:13:35.374496+00:00,17,-68.5,5.819923109,K2,-63.5705538146025,3.91680631153779
2025-03-28 19:13:35.548804+00:00,25,-66.0,1.221048707,K2,-63.80165469342483,3.6603725797493487
2025-03-28 19:13:35.704797+00:00,1,-54.0,3.782796623,K2,-62.869273055511364,3.6720181573111255
2025-03-28 19:13:35.891254+00:00,9,-63.0,4.976233676,K2,-62.88170844590555,3.796081556761733
2025-03-28 19:13:36.147635+00:00,17,-69.5,5.767767762,K2,-63.511272913580065,3.983638053189286
2025-03-28 19:13:36.447198+00:00,1,-52.5,0.398835005,K2,-62.463826436857815,3.642633942943486
2025-03-28 19:13:36.809983+00:00,9,-63.0,5.252350218,K2,-62.514829905215436,3.7957580780061067
2025-03-28 19:13:37.031904+00:00,17,-67.0,5.795379417,K2,-62.941481360515226,3.9859719018524546
2025-03-28 19:13:37.217923+00:00,25,-67.5,4.270602513,K2,-63.37511009040642,4.013047366528851
2025-03-28 19:13:37.390068+00:00,1,-56.0,0.460194236,K2,-62.67355331851789,3.6750824897075276
2025-03-28 19:13:37.582659+00:00,9,-64.0,5.368932758,K2,-62.79973145559456,3.8362098643119538
2025-03-28 19:13:38.053188+00:00,25,-65.0,0.994019551,K2,-63.009031829199685,3.5658467325271475
2025-03-28 19:13:38.215597+00:00,1,-54.0,3.954602471,K2,-62.15204837939926,3.602827091815741
2025-03-28 19:13:38.418774+00:00,9,-60.0,5.350524988,K2,-61.94733494522785,3.7690767178217777
2025-03-28 19:13:38.698152+00:00,17,-70.0,5.52846676,K2,-62.71334408023376,3.9364385583031813
2025-03-28 19:13:38.851151+00:00,25,-65.0,1.503301172,K2,-62.930862046179485,3.704986554282709
2025-03-28 19:13:39.024374+00:00,1,-54.0,0.414174813,K2,-62.08131449088947,3.3919483441669915
2025-03-28 19:13:39.189803+00:00,9,-63.0,4.749204519,K2,-62.16870437826088,3.5210572318946807
2025-03-28 19:13:39.418362+00:00,17,-68.5,5.592893953,K2,-62.77096838026367,3.7181405383295925
2025-03-28 19:13:39.594852+00:00,25,-64.0,1.46034971,K2,-62.887879917192826,3.503368361954505
2025-03-28 19:13:39.764476+00:00,1,-54.0,3.577243197,K2,-62.04242103356888,3.510395699873939
2025-03-28 19:13:39.948460+00:00,9,-60.5,5.767767762,K2,-61.89569835310189,3.7251280411465912
2025-03-28 19:13:40.170691+00:00,17,-65.5,2.153709026,K2,-62.238557266028444,3.575646929944663
2025-03-28 19:13:40.347812+00:00,25,-65.0,1.067650628,K2,-62.50123929062902,3.3370739774148483
2025-03-28 19:13:40.516737+00:00,1,-54.5,3.899379163,K2,-61.740122027424604,3.3905632143183704
2025-03-28 19:13:40.729669+00:00,1,-54.0,0.773126317,K2,-61.00384352350818,3.1415797336930074
2025-03-28 19:14:03.805379+00:00,9,-65.5,4.074252973,K3,-65.5,4.074252973
2025-03-28 19:14:04.480406+00:00,9,-63.0,4.466952054,K3,-65.42975336596355,4.117093441208408
2025-03-28 19:14:05.100096+00:00,9,-64.5,4.417864669,K3,-65.39563102960034,4.149101125044976
2025-03-28 19:14:05.789002+00:00,9,-64.5,4.626486056,K3,-65.35567084424417,4.198882210015029
2025-03-28 19:14:06.517078+00:00,9,-68.0,0.969475858,K3,-65.49261611400797,3.867679262443871
2025-03-28 19:14:07.223476+00:00,9,-68.0,0.558369007,K3,-65.63852745093506,3.532873601100494
2025-03-28 19:14:07.857995+00:00,1,-60.5,0.441786467,K3,-65.31048751348862,3.223615375703342
2025-03-28 19:14:08.105354+00:00,9,-71.5,0.503145698,K3,-65.7360904917257,2.9539124882737706
2025-03-28 19:14:08.519946+00:00,1,-56.0,0.478602006,K3,-65.0252445850664,2.7103438550999432
2025-03-28 19:14:08.724799+00:00,9,-67.0,5.878214379,K3,-65.17660704494764,3.020155249805462
2025-03-28 19:14:09.140988+00:00,1,-58.0,0.196349541,K3,-64.60434873108603,2.7453753690568514
2025-03-28 19:14:09.403219+00:00,9,-70.0,0.509281622,K3,-65.04867742984291,2.5286773417247783
2025-03-28 19:14:09.845128+00:00,1,-58.5,0.497009775,K3,-64.49503910532168,2.332451733907858
2025-03-28 19:14:10.076110+00:00,9,-69.5,0.33133985,K3,-64.9273469006488,2.1397093451987077
2025-03-28 19:14:10.582131+00:00,1,-56.5,0.527689391,K3,-64.18654912759291,1.9847934678300574
2025-03-28 19:14:10.880455+00:00,9,-69.0,3.442252888,K3,-64.61578177020016,2.124597342264238
2025-03-28 19:14:11.276296+00:00,1,-55.0,0.555301045,K3,-63.74819223473157,1.9742934184700782
2025-03-28 19:14:11.412466+00:00,1,-56.5,0.515417545,K3,-63.08791463635878,1.8347384110489804
2025-03-28 19:14:11.654562+00:00,9,-68.0,3.479068427,K3,-63.538910636220486,1.9918742668284566
2025-03-28 19:14:12.112765+00:00,1,-58.5,0.552233084,K3,-63.07328795041907,1.854413218039883
2025-03-28 19:14:12.330114+00:00,9,-69.0,0.269980619,K3,-63.6238362876407,1.7032299845512942
2025-03-28 19:14:12.765211+00:00,1,-58.5,0.343611696,K3,-63.14581572281816,1.5735703268907035
2025-03-28 19:14:13.017261+00:00,9,-69.5,0.533825314,K3,-63.74071261183875,1.4744605326029185
2025-03-28 19:14:13.500782+00:00,1,-58.5,0.619728238,K3,-63.24864449960576,1.3930168132621208
2025-03-28 19:14:13.720489+00:00,9,-69.5,0.411106851,K3,-63.836993290386076,1.2994835030480432
2025-03-28 19:14:14.151753+00:00,1,-58.5,0.208621387,K3,-63.33372781111136,1.1955978147650443
2025-03-28 19:14:14.400838+00:00,9,-69.0,0.521553468,K3,-63.868890087962214,1.1314199497570845
2025-03-28 19:14:14.869521+00:00,1,-58.5,0.478602006,K3,-63.36115694252249,1.0692735535745501
2025-03-28 19:14:15.062065+00:00,9,-67.5,0.352815581,K3,-63.75298079362997,1.0010781864781997
2025-03-28 19:14:15.365096+00:00,9,-68.0,0.269980619,K3,-64.15539518808873,0.9314971976456877
2025-03-28 19:14:15.664216+00:00,1,-58.0,0.46633016,K3,-63.571742887441914,0.8872297833628287
2025-03-28 19:14:15.905692+00:00,9,-68.0,0.187145656,K3,-63.99187325411192,0.8206116172439876
2025-03-28 19:14:16.364410+00:00,1,-57.0,0.521553468,K3,-63.32820364933206,0.7921557882431983
2025-03-28 19:14:16.623872+00:00,9,-68.0,0.423378697,K3,-63.77182443193867,0.7570678735682749
